ticket_id,customer_id,tickets_last_year,complaint_category,avg_resolution_hours,satisfaction_score,escalated,issue_status
7000440,1321969,5,Other,30.3,3.2,Yes,Resolved
7000441,1045992,7,Product Quality,30.8,3.6,No,Open
7000442,1330697,7,Technical Problem,35.1,4.1,Yes,Closed
7000443,1478506,7,Account Issue,13.8,2.3,No,Open
7000444,1015364,1,Other,38.6,4.1,No,Open
7000445,1083690,4,Refund Request,19.9,4.3,Yes,Resolved
7000446,1400583,7,Technical Problem,67.4,5.0,Yes,Open
7000447,1092328,6,Technical Problem,65.9,1.1,Yes,Closed
7000448,1496794,4,Other,39.5,1.7,Yes,Resolved
7000449,1047321,4,Refund Request,2.4,2.9,Yes,Closed
7000450,1481242,3,Technical Problem,51.9,4.7,Yes,Closed
7000451,1031225,3,Product Quality,56.0,4.4,Yes,Closed
7000452,1038028,7,Payment Issue,24.9,2.3,No,Open
7000453,1383964,8,Technical Problem,13.4,4.9,No,Closed
7000454,1117041,7,Account Issue,53.1,2.2,Yes,Open
7000455,1382118,7,Delivery Delay,13.9,2.3,Yes,Open
7000456,1335360,8,Product Quality,24.5,1.3,Yes,Closed
7000457,1167520,2,Technical Problem,32.7,2.1,Yes,Open
7000458,1363424,6,Account Issue,56.9,3.9,Yes,Resolved
7000459,1202343,7,Product Quality,63.8,3.0,No,Escalated
7000460,1184147,2,Other,57.0,3.3,No,Open
7000461,1085279,2,Delivery Delay,21.9,2.3,No,Resolved
7000462,1038903,3,Wrong Item,12.4,1.3,No,Resolved
7000463,1177184,1,Wrong Item,67.9,1.7,No,Escalated
7000464,1082368,2,Technical Problem,15.6,1.8,Yes,Closed
7000465,1346344,5,Refund Request,7.8,2.6,No,Escalated
7000466,1080526,6,Delivery Delay,31.4,2.2,Yes,Escalated
7000467,1104688,1,Refund Request,13.1,2.2,Yes,Resolved
7000468,1248288,5,Wrong Item,34.4,4.6,Yes,Closed
7000469,1047782,3,Technical Problem,63.9,2.5,No,Escalated
7000470,1023393,8,Other,19.7,4.3,No,Resolved
7000471,1079236,2,Technical Problem,58.4,2.7,Yes,Open
7000472,1290247,7,Wrong Item,69.6,3.7,Yes,Escalated
7000473,1300268,8,Account Issue,6.6,4.6,Yes,Resolved
7000474,1263246,2,Other,13.3,4.9,Yes,Open
7000475,1423867,3,Delivery Delay,31.1,5.0,Yes,Escalated
7000476,1105864,5,Technical Problem,65.7,4.7,Yes,Resolved
7000477,1045628,7,Technical Problem,61.8,3.1,No,Resolved
7000478,1412380,2,Wrong Item,11.6,3.3,No,Resolved
7000479,1484929,2,Account Issue,62.6,4.5,Yes,Escalated
7000480,1138484,8,Other,3.7,2.1,No,Open
7000481,1324139,1,Wrong Item,64.2,2.3,No,Open
7000482,1025843,5,Technical Problem,2.4,4.3,No,Closed
7000483,1163027,8,Payment Issue,70.0,1.9,No,Closed
7000484,1389926,6,Account Issue,52.7,3.4,No,Resolved
7000485,1098533,4,Wrong Item,53.6,4.0,No,Closed
7000486,1430450,3,Payment Issue,23.1,3.0,Yes,Open
7000487,1409216,3,Refund Request,63.1,1.8,Yes,Resolved
7000488,1130805,8,Delivery Delay,66.2,3.8,Yes,Closed
7000489,1193123,7,Payment Issue,49.4,2.0,No,Escalated
7000490,1311450,3,Other,42.7,2.4,No,Open
7000491,1439172,2,Account Issue,2.9,1.2,No,Open
7000492,1449374,4,Refund Request,20.1,2.6,Yes,Resolved
7000493,1453316,8,Product Quality,47.0,3.4,Yes,Resolved
7000494,1117320,5,Account Issue,31.1,2.5,No,Closed
7000495,1240648,4,Other,22.5,3.1,No,Escalated
7000496,1306440,1,Technical Problem,40.9,3.4,Yes,Closed
7000497,1156488,8,Payment Issue,24.9,2.1,Yes,Closed
7000498,1451670,5,Account Issue,14.4,3.1,No,Open
7000499,1471696,7,Technical Problem,49.3,3.9,Yes,Escalated
7000500,1154982,7,Wrong Item,28.6,1.1,No,Open
7000501,1179919,8,Technical Problem,37.0,4.4,Yes,Open
7000502,1154028,8,Product Quality,53.6,3.9,Yes,Open
7000503,1496461,2,Refund Request,26.2,4.0,No,Closed
7000504,1220449,6,Account Issue,42.6,2.9,No,Resolved
7000505,1246697,2,Other,64.1,3.0,Yes,Escalated
7000506,1277788,7,Delivery Delay,62.8,1.6,No,Open
7000507,1179658,8,Product Quality,23.5,3.9,No,Resolved
7000508,1255633,3,Technical Problem,46.0,1.0,No,Closed
7000509,1109777,3,Other,56.7,4.1,Yes,Open
7000510,1322165,7,Wrong Item,31.5,2.9,No,Resolved
7000511,1019779,6,Delivery Delay,64.3,4.0,Yes,Open
7000512,1009394,4,Refund Request,50.2,2.4,Yes,Open
7000513,1053849,5,Product Quality,5.6,1.2,No,Closed
7000514,1239037,7,Product Quality,25.3,4.6,No,Closed
7000515,1393277,3,Wrong Item,2.4,1.9,Yes,Open
7000516,1110725,3,Payment Issue,27.0,3.6,Yes,Resolved
7000517,1196709,1,Delivery Delay,48.0,3.6,No,Resolved
7000518,1025290,7,Other,28.0,3.2,Yes,Escalated
7000519,1367982,4,Delivery Delay,22.4,3.6,Yes,Closed
7000520,1326526,7,Payment Issue,37.3,3.5,Yes,Closed
7000521,1059776,8,Refund Request,44.2,4.1,Yes,Open
7000522,1187655,5,Product Quality,3.8,3.0,No,Open
7000523,1360818,6,Refund Request,1.2,3.7,No,Resolved
7000524,1437903,3,Payment Issue,56.3,1.3,No,Resolved
7000525,1474365,4,Other,71.2,2.2,No,Escalated
7000526,1026257,3,Delivery Delay,61.5,2.4,Yes,Closed
7000527,1223345,2,Delivery Delay,1.7,1.6,Yes,Open
7000528,1172313,8,Account Issue,63.4,1.4,No,Closed
7000529,1095877,7,Wrong Item,69.3,2.1,Yes,Escalated
7000530,1361708,7,Product Quality,9.0,3.8,No,Resolved
7000531,1494125,2,Wrong Item,65.7,2.9,Yes,Escalated
7000532,1095033,6,Delivery Delay,62.2,4.5,No,Open
7000533,1253273,2,Wrong Item,32.3,1.3,No,Closed
7000534,1006481,6,Payment Issue,31.7,3.9,Yes,Escalated
7000535,1181273,3,Delivery Delay,1.8,4.7,No,Escalated
7000536,1446626,3,Payment Issue,54.4,2.3,No,Closed
7000537,1145835,4,Wrong Item,29.6,1.9,Yes,Escalated
7000538,1232883,2,Other,32.7,1.5,No,Escalated
7000539,1390720,2,Wrong Item,30.3,3.2,Yes,Resolved
7000540,1433015,5,Refund Request,47.5,2.8,Yes,Closed
7000541,1190497,4,Other,24.6,4.1,Yes,Escalated
7000542,1375736,8,Payment Issue,7.9,3.6,No,Resolved
7000543,1178970,5,Technical Problem,50.8,1.2,No,Open
7000544,1258172,7,Payment Issue,19.1,1.8,Yes,Resolved
7000545,1487702,4,Other,59.5,1.8,No,Closed
7000546,1056501,1,Payment Issue,55.8,2.8,No,Open
7000547,1261530,1,Wrong Item,60.6,2.9,Yes,Open
7000548,1362712,3,Payment Issue,28.5,3.4,Yes,Closed
7000549,1264299,7,Refund Request,20.4,4.9,No,Closed
7000550,1237422,3,Wrong Item,43.8,4.5,Yes,Closed
7000551,1442014,4,Refund Request,15.9,3.9,No,Closed
7000552,1482970,3,Technical Problem,51.4,4.0,Yes,Escalated
7000553,1305559,5,Wrong Item,58.4,3.1,No,Resolved
7000554,1199686,1,Delivery Delay,15.2,4.0,Yes,Open
7000555,1150270,3,Delivery Delay,50.0,2.2,No,Resolved
7000556,1188053,2,Refund Request,53.7,3.2,No,Open
7000557,1267871,1,Wrong Item,28.5,4.8,No,Closed
7000558,1289473,1,Account Issue,15.4,4.5,Yes,Escalated
7000559,1435151,6,Refund Request,56.1,4.9,Yes,Closed
7000560,1235309,2,Product Quality,69.3,3.9,Yes,Resolved
7000561,1197761,7,Account Issue,40.5,1.5,Yes,Closed
7000562,1002960,8,Product Quality,3.8,4.7,No,Resolved
7000563,1405622,8,Technical Problem,6.2,3.8,No,Open
7000564,1096401,3,Wrong Item,39.6,2.6,Yes,Closed
7000565,1115972,6,Technical Problem,26.6,1.9,Yes,Escalated
7000566,1294302,2,Technical Problem,32.6,4.6,Yes,Open
7000567,1020908,7,Payment Issue,28.4,3.2,No,Closed
7000568,1012953,8,Other,4.1,4.6,No,Open
7000569,1167937,2,Product Quality,70.0,4.1,Yes,Resolved
7000570,1328694,4,Refund Request,62.4,2.7,Yes,Resolved
7000571,1107783,2,Product Quality,2.7,3.9,No,Resolved
7000572,1045887,1,Product Quality,57.4,3.2,Yes,Open
7000573,1477620,7,Wrong Item,33.0,2.6,No,Closed
7000574,1008856,2,Delivery Delay,46.5,3.5,No,Resolved
7000575,1367465,6,Payment Issue,21.6,3.7,Yes,Resolved
7000576,1147597,7,Wrong Item,59.4,1.1,No,Open
7000577,1279691,3,Wrong Item,57.6,4.4,Yes,Closed
7000578,1332423,5,Technical Problem,69.0,1.0,Yes,Open
7000579,1064611,1,Wrong Item,39.1,4.8,Yes,Closed
7000580,1110129,4,Wrong Item,65.3,4.4,No,Open
7000581,1084387,4,Account Issue,14.8,1.7,Yes,Resolved
7000582,1446373,2,Account Issue,48.7,2.0,No,Open
7000583,1380418,6,Technical Problem,10.1,3.6,No,Resolved
7000584,1149494,4,Technical Problem,35.5,2.3,Yes,Closed
7000585,1363572,6,Technical Problem,69.1,1.7,Yes,Closed
7000586,1129067,7,Account Issue,60.6,1.5,Yes,Closed
7000587,1460266,8,Other,26.5,2.2,No,Resolved
7000588,1092155,5,Product Quality,64.3,1.8,Yes,Resolved
7000589,1381381,1,Delivery Delay,58.7,3.3,Yes,Open
7000590,1475165,5,Other,47.4,1.6,Yes,Escalated
7000591,1117077,3,Other,36.6,1.4,No,Closed
7000592,1263281,4,Product Quality,54.8,1.6,Yes,Open
7000593,1093924,8,Technical Problem,3.9,4.0,Yes,Open
7000594,1032958,6,Refund Request,4.0,1.8,No,Closed
7000595,1203473,8,Delivery Delay,3.8,3.6,No,Resolved
7000596,1368961,5,Product Quality,27.7,2.5,No,Resolved
7000597,1270881,7,Refund Request,37.7,2.4,No,Closed
7000598,1255256,1,Product Quality,32.2,1.9,No,Closed
7000599,1110896,3,Product Quality,26.7,3.9,Yes,Resolved
7000600,1346612,7,Technical Problem,52.1,2.9,Yes,Escalated
7000601,1251146,3,Wrong Item,2.6,1.2,Yes,Open
7000602,1070635,3,Delivery Delay,12.8,4.7,Yes,Escalated
7000603,1314236,5,Payment Issue,16.4,3.4,Yes,Escalated
7000604,1454717,3,Refund Request,60.0,3.4,No,Open
7000605,1326743,3,Technical Problem,66.5,3.4,No,Resolved
7000606,1120489,7,Product Quality,8.7,1.8,No,Escalated
7000607,1433332,2,Product Quality,34.8,3.5,Yes,Resolved
7000608,1460196,2,Other,47.8,4.6,Yes,Resolved
7000609,1470271,7,Technical Problem,63.1,3.8,No,Escalated
7000610,1120317,7,Technical Problem,42.8,4.0,No,Resolved
7000611,1223079,5,Other,55.4,4.6,Yes,Resolved
7000612,1148514,5,Refund Request,1.4,4.0,No,Resolved
7000613,1303032,1,Wrong Item,47.5,3.8,Yes,Closed
7000614,1214353,2,Product Quality,31.3,3.3,No,Closed
7000615,1448255,6,Account Issue,71.4,2.6,No,Open
7000616,1216651,3,Technical Problem,40.7,2.9,No,Closed
7000617,1302856,7,Product Quality,61.7,3.6,No,Open
7000618,1234145,2,Refund Request,37.1,4.1,Yes,Resolved
7000619,1084274,1,Payment Issue,59.5,2.9,No,Escalated
7000620,1046212,5,Refund Request,27.3,3.4,Yes,Escalated
7000621,1487947,5,Delivery Delay,68.1,4.3,No,Escalated
7000622,1230148,4,Account Issue,14.8,4.1,Yes,Open
7000623,1322537,1,Technical Problem,18.0,1.0,Yes,Open
7000624,1045531,7,Technical Problem,48.5,2.6,No,Open
7000625,1271447,2,Payment Issue,40.0,3.9,Yes,Closed
7000626,1182178,4,Refund Request,33.3,2.6,No,Resolved
7000627,1136896,7,Payment Issue,40.7,3.0,Yes,Closed
7000628,1496509,5,Account Issue,50.3,4.9,Yes,Escalated
7000629,1403685,6,Other,49.4,4.6,Yes,Resolved
7000630,1252692,5,Payment Issue,28.2,4.2,Yes,Open
7000631,1354898,6,Wrong Item,68.8,3.1,Yes,Resolved
7000632,1367431,4,Account Issue,7.6,3.7,No,Closed
7000633,1039861,8,Technical Problem,26.1,4.6,Yes,Closed
7000634,1095832,8,Refund Request,17.7,2.0,Yes,Closed
7000635,1108412,4,Refund Request,60.4,2.4,Yes,Resolved
7000636,1062851,8,Delivery Delay,55.3,3.2,Yes,Resolved
7000637,1444602,6,Technical Problem,36.0,4.9,No,Closed
7000638,1257324,5,Wrong Item,16.8,3.3,Yes,Resolved
7000639,1275637,8,Delivery Delay,36.7,2.6,No,Open
7000640,1239703,8,Technical Problem,49.9,1.0,Yes,Open
7000641,1198930,6,Technical Problem,44.5,2.0,Yes,Closed
7000642,1124330,8,Technical Problem,27.0,3.0,No,Open
7000643,1219726,6,Wrong Item,20.9,1.7,No,Open
7000644,1301934,2,Account Issue,58.1,3.2,Yes,Escalated
7000645,1102794,3,Other,58.2,1.7,Yes,Escalated
7000646,1070502,8,Account Issue,18.8,4.4,No,Resolved
7000647,1208878,3,Delivery Delay,16.3,2.0,Yes,Resolved
7000648,1235854,5,Technical Problem,26.6,3.2,No,Closed
7000649,1180429,7,Payment Issue,25.9,3.7,Yes,Open
7000650,1302438,5,Technical Problem,24.1,3.0,Yes,Escalated
7000651,1466424,7,Account Issue,33.9,4.8,Yes,Open
7000652,1335849,7,Wrong Item,61.3,1.3,No,Open
7000653,1180159,6,Technical Problem,47.4,3.8,Yes,Escalated
7000654,1142213,6,Other,30.4,1.7,No,Resolved
7000655,1065557,5,Payment Issue,16.0,2.6,Yes,Resolved
7000656,1033446,1,Delivery Delay,55.7,3.1,No,Resolved
7000657,1054489,3,Payment Issue,47.5,4.5,No,Closed
7000658,1120249,5,Other,45.5,1.5,Yes,Open
7000659,1014980,6,Technical Problem,62.4,2.9,Yes,Closed
7000660,1287596,3,Product Quality,42.9,2.8,No,Escalated
7000661,1274444,6,Other,39.3,4.2,No,Escalated
7000662,1161412,7,Account Issue,12.1,1.0,No,Open
7000663,1180295,8,Delivery Delay,49.8,3.0,No,Escalated
7000664,1157083,7,Account Issue,43.4,4.2,Yes,Closed
7000665,1098866,7,Wrong Item,18.7,3.9,No,Escalated
7000666,1434335,4,Account Issue,6.6,3.5,No,Closed
7000667,1149253,7,Refund Request,61.6,1.7,No,Closed
7000668,1057859,8,Account Issue,50.7,3.0,No,Closed
7000669,1010169,1,Delivery Delay,14.2,1.4,Yes,Closed
7000670,1065557,1,Refund Request,7.4,1.1,No,Open
7000671,1179261,5,Other,71.9,2.9,No,Resolved
7000672,1173146,3,Delivery Delay,19.9,2.6,Yes,Escalated
7000673,1095213,5,Wrong Item,59.8,1.5,Yes,Open
7000674,1201745,4,Delivery Delay,15.1,3.9,No,Resolved
7000675,1273227,8,Wrong Item,49.4,2.2,Yes,Closed
7000676,1083159,2,Account Issue,35.2,2.2,Yes,Closed
7000677,1465316,4,Payment Issue,17.8,2.7,Yes,Resolved
7000678,1087746,2,Wrong Item,57.0,1.0,No,Resolved
7000679,1304652,3,Technical Problem,55.7,2.0,No,Escalated
7000680,1047921,1,Delivery Delay,26.2,1.6,No,Resolved
7000681,1065970,4,Technical Problem,70.7,4.2,No,Closed
7000682,1422328,4,Delivery Delay,49.9,2.4,No,Open
7000683,1131438,8,Other,40.7,3.2,Yes,Escalated
7000684,1099498,6,Technical Problem,53.0,2.1,Yes,Open
7000685,1036112,8,Account Issue,59.2,3.2,Yes,Escalated
7000686,1000378,3,Delivery Delay,45.0,2.5,No,Open
7000687,1168137,7,Refund Request,38.2,3.0,Yes,Open
7000688,1321410,6,Wrong Item,46.5,1.4,No,Resolved
7000689,1022952,3,Delivery Delay,15.3,2.9,Yes,Resolved
7000690,1016682,8,Account Issue,4.5,1.9,No,Resolved
7000691,1006861,8,Payment Issue,34.2,3.6,Yes,Closed
7000692,1292564,6,Delivery Delay,59.5,2.1,No,Resolved
7000693,1384985,5,Payment Issue,68.1,4.8,Yes,Resolved
7000694,1053072,7,Refund Request,14.7,3.6,Yes,Open
7000695,1292775,2,Technical Problem,48.9,3.8,No,Escalated
7000696,1462855,3,Product Quality,40.0,3.0,Yes,Open
7000697,1279918,6,Technical Problem,40.1,5.0,No,Closed
7000698,1216187,6,Refund Request,41.0,1.9,No,Closed
7000699,1188749,8,Wrong Item,1.0,1.1,No,Closed
7000700,1312352,3,Account Issue,1.5,4.9,Yes,Open
7000701,1448644,1,Account Issue,66.3,3.0,No,Open
7000702,1049434,8,Technical Problem,12.1,2.1,Yes,Open
7000703,1122157,5,Payment Issue,41.5,3.3,No,Open
7000704,1384967,6,Other,13.3,4.3,Yes,Resolved
7000705,1312073,1,Wrong Item,6.6,1.2,No,Closed
7000706,1182416,7,Payment Issue,62.8,1.9,No,Resolved
7000707,1332340,1,Account Issue,38.2,2.3,No,Open
7000708,1171354,3,Delivery Delay,48.8,5.0,Yes,Escalated
7000709,1394706,4,Wrong Item,21.6,2.6,Yes,Open
7000710,1176249,8,Delivery Delay,39.9,2.1,Yes,Escalated
7000711,1263100,3,Product Quality,35.1,1.8,No,Escalated
7000712,1341967,4,Refund Request,6.1,4.1,Yes,Closed
7000713,1359000,2,Wrong Item,31.1,2.4,Yes,Closed
7000714,1180631,5,Product Quality,71.1,3.5,Yes,Escalated
7000715,1326727,8,Delivery Delay,66.6,1.9,Yes,Closed
7000716,1081785,2,Delivery Delay,18.3,3.5,Yes,Open
7000717,1455477,1,Technical Problem,50.3,1.4,No,Escalated
7000718,1247040,6,Refund Request,53.5,1.8,Yes,Closed
7000719,1287730,3,Delivery Delay,27.7,4.6,No,Resolved
7000720,1133933,1,Account Issue,15.2,3.8,Yes,Closed
7000721,1027832,1,Payment Issue,28.6,2.1,No,Closed
7000722,1453133,1,Account Issue,62.6,3.6,Yes,Open
7000723,1199598,6,Other,62.5,3.1,Yes,Open
7000724,1104268,1,Delivery Delay,18.6,3.1,No,Closed
7000725,1256866,3,Delivery Delay,25.6,2.4,No,Closed
7000726,1123840,1,Account Issue,63.4,4.6,No,Resolved
7000727,1495000,4,Product Quality,25.3,2.6,No,Open
7000728,1046030,4,Wrong Item,18.1,1.6,No,Closed
7000729,1476964,8,Product Quality,15.7,1.6,No,Open
7000730,1452245,5,Product Quality,31.5,4.6,Yes,Open
7000731,1344055,6,Payment Issue,40.6,4.8,Yes,Resolved
7000732,1096540,3,Delivery Delay,55.3,4.5,No,Escalated
7000733,1215615,8,Account Issue,11.8,1.8,No,Open
7000734,1096861,5,Refund Request,43.3,1.9,Yes,Resolved
7000735,1188357,8,Product Quality,36.7,3.4,Yes,Closed
7000736,1096457,8,Other,10.8,1.8,No,Resolved
7000737,1214219,5,Wrong Item,16.8,3.7,Yes,Open
7000738,1397294,2,Product Quality,66.8,4.9,Yes,Escalated
7000739,1360639,8,Refund Request,31.4,4.1,No,Escalated
7000740,1377593,7,Delivery Delay,38.0,2.8,No,Resolved
7000741,1460210,7,Delivery Delay,40.6,3.1,Yes,Resolved
7000742,1099537,8,Wrong Item,63.8,4.1,No,Closed
7000743,1241879,7,Account Issue,44.5,1.2,Yes,Open
7000744,1243049,2,Payment Issue,13.8,3.3,No,Open
7000745,1206081,6,Other,2.8,2.8,No,Open
7000746,1462710,2,Account Issue,24.0,3.6,No,Open
7000747,1376636,2,Payment Issue,51.1,3.5,Yes,Resolved
7000748,1274632,3,Wrong Item,40.1,1.2,No,Open
7000749,1478284,3,Product Quality,62.7,1.7,No,Resolved
7000750,1219982,5,Other,21.5,1.7,No,Open
7000751,1106353,5,Delivery Delay,33.6,4.4,Yes,Resolved
7000752,1318759,4,Refund Request,42.8,2.9,No,Escalated
7000753,1231670,1,Refund Request,63.6,2.1,Yes,Open
7000754,1025648,3,Delivery Delay,47.4,1.1,Yes,Resolved
7000755,1349699,6,Payment Issue,4.5,2.7,No,Open
7000756,1084587,3,Other,54.2,2.4,No,Resolved
7000757,1048825,6,Technical Problem,64.7,4.3,No,Escalated
7000758,1442138,5,Other,10.6,3.8,Yes,Closed
7000759,1172601,4,Refund Request,44.5,1.4,No,Resolved
7000760,1253579,7,Technical Problem,19.4,3.3,No,Closed
7000761,1486071,8,Other,36.0,1.7,Yes,Open
7000762,1371504,4,Delivery Delay,9.4,2.9,No,Resolved
7000763,1386646,7,Wrong Item,4.2,2.4,Yes,Open
7000764,1005924,5,Account Issue,57.1,2.2,Yes,Closed
7000765,1402146,2,Technical Problem,25.2,3.9,Yes,Resolved
7000766,1436231,4,Technical Problem,60.2,4.7,Yes,Escalated
7000767,1480334,1,Product Quality,35.2,3.5,No,Closed
7000768,1242468,1,Account Issue,41.1,3.7,No,Resolved
7000769,1109190,6,Payment Issue,69.8,2.1,No,Resolved
7000770,1177814,3,Wrong Item,14.3,1.5,No,Closed
7000771,1369763,1,Account Issue,30.4,3.0,No,Open
7000772,1194817,5,Refund Request,38.3,1.7,No,Closed
7000773,1411537,4,Payment Issue,32.5,1.1,Yes,Escalated
7000774,1474458,4,Technical Problem,66.6,3.9,Yes,Closed
7000775,1406603,3,Payment Issue,59.4,4.8,No,Open
7000776,1107578,8,Wrong Item,51.7,3.1,Yes,Resolved
7000777,1163044,2,Technical Problem,34.1,1.2,Yes,Closed
7000778,1011787,4,Technical Problem,15.2,2.1,No,Closed
7000779,1405164,2,Account Issue,11.6,2.1,No,Resolved
7000780,1326603,4,Technical Problem,40.0,2.1,Yes,Closed
7000781,1300985,3,Payment Issue,23.1,4.6,Yes,Escalated
7000782,1026596,1,Other,65.1,1.2,Yes,Escalated
7000783,1028207,7,Wrong Item,13.7,3.4,Yes,Escalated
7000784,1323127,5,Technical Problem,59.0,3.9,No,Resolved
7000785,1483805,3,Payment Issue,58.7,4.7,No,Escalated
7000786,1050994,5,Other,34.4,4.8,No,Open
7000787,1451463,6,Wrong Item,14.0,4.7,No,Closed
7000788,1413548,8,Other,3.1,2.9,No,Closed
7000789,1250952,3,Account Issue,55.5,3.4,No,Open
7000790,1266312,7,Payment Issue,24.1,3.6,Yes,Closed
7000791,1279313,7,Wrong Item,17.9,2.0,No,Open
7000792,1252904,2,Technical Problem,15.8,3.8,No,Escalated
7000793,1411207,6,Refund Request,13.3,3.7,No,Escalated
7000794,1059939,6,Payment Issue,59.4,1.7,No,Escalated
7000795,1036495,7,Technical Problem,36.1,3.6,Yes,Resolved
7000796,1114092,1,Product Quality,47.9,2.8,Yes,Closed
7000797,1204464,4,Refund Request,49.4,2.3,No,Closed
7000798,1481560,6,Payment Issue,42.4,3.4,No,Escalated
7000799,1444406,5,Delivery Delay,27.2,3.2,Yes,Resolved
7000800,1000443,2,Account Issue,62.5,1.9,No,Escalated
7000801,1327793,7,Wrong Item,28.1,3.2,No,Open
7000802,1248970,4,Wrong Item,60.9,2.4,Yes,Escalated
7000803,1080881,3,Product Quality,1.8,3.6,No,Open
7000804,1378190,7,Product Quality,7.0,3.6,No,Escalated
7000805,1450968,7,Product Quality,33.3,2.7,No,Escalated
7000806,1201702,4,Product Quality,31.2,1.0,No,Escalated
7000807,1443970,5,Wrong Item,66.8,3.3,Yes,Resolved
7000808,1019853,6,Payment Issue,42.2,4.8,No,Resolved
7000809,1074495,8,Payment Issue,38.2,3.4,No,Open
7000810,1247701,5,Delivery Delay,65.2,3.1,Yes,Resolved
7000811,1245823,8,Technical Problem,30.9,4.8,No,Closed
7000812,1151629,1,Account Issue,52.6,3.3,Yes,Resolved
7000813,1329935,3,Delivery Delay,47.6,2.2,No,Resolved
7000814,1150375,2,Product Quality,36.9,4.4,No,Closed
7000815,1132148,5,Account Issue,61.9,1.1,Yes,Resolved
7000816,1316577,3,Other,27.3,1.7,Yes,Open
7000817,1254237,1,Technical Problem,70.9,4.9,Yes,Open
7000818,1439152,7,Wrong Item,17.9,2.8,No,Open
7000819,1110550,1,Account Issue,54.6,1.5,No,Open
7000820,1243278,8,Account Issue,34.8,4.8,No,Open
7000821,1199125,8,Account Issue,11.3,4.5,No,Resolved
7000822,1151411,7,Technical Problem,69.3,3.7,No,Resolved
7000823,1051047,7,Account Issue,24.8,2.1,No,Resolved
7000824,1133874,8,Refund Request,53.1,3.4,No,Open
7000825,1272605,3,Technical Problem,39.9,3.7,No,Resolved
7000826,1006272,2,Payment Issue,49.7,2.4,No,Closed
7000827,1132067,1,Delivery Delay,45.0,1.2,Yes,Open
7000828,1498330,2,Payment Issue,61.8,1.5,Yes,Open
7000829,1469763,3,Account Issue,21.9,3.6,Yes,Resolved
7000830,1334905,5,Wrong Item,50.1,3.7,No,Closed
7000831,1134919,2,Account Issue,56.2,2.5,Yes,Closed
7000832,1031489,5,Product Quality,32.3,3.0,No,Open
7000833,1319974,3,Other,8.7,3.2,No,Escalated
7000834,1114498,8,Account Issue,8.3,1.3,Yes,Closed
7000835,1407497,1,Other,11.6,3.6,No,Resolved
7000836,1348445,5,Product Quality,50.7,4.6,No,Resolved
7000837,1270210,8,Wrong Item,29.7,3.9,No,Resolved
7000838,1283184,1,Wrong Item,68.7,4.3,Yes,Escalated
7000839,1063546,6,Account Issue,29.4,3.5,No,Resolved
7000840,1191552,2,Other,55.0,2.2,No,Open
7000841,1092599,7,Refund Request,22.2,2.6,Yes,Resolved
7000842,1330625,8,Payment Issue,63.9,2.8,No,Open
7000843,1073371,4,Delivery Delay,52.1,3.4,Yes,Escalated
7000844,1203827,5,Other,38.9,4.3,Yes,Escalated
7000845,1008608,6,Delivery Delay,25.0,3.9,Yes,Escalated
7000846,1061965,8,Product Quality,53.6,1.9,Yes,Resolved
7000847,1019335,8,Delivery Delay,34.5,4.7,Yes,Resolved
7000848,1127236,1,Product Quality,45.9,4.6,Yes,Resolved
7000849,1239173,2,Payment Issue,9.1,3.4,Yes,Open
7000850,1033088,7,Technical Problem,58.6,4.9,Yes,Escalated
7000851,1169993,3,Technical Problem,60.4,4.2,Yes,Resolved
7000852,1310948,6,Payment Issue,9.6,1.6,Yes,Escalated
7000853,1088108,3,Other,18.3,3.3,No,Open
7000854,1052412,3,Delivery Delay,63.5,1.3,No,Resolved
7000855,1094065,5,Wrong Item,50.2,4.2,Yes,Escalated
7000856,1362996,4,Product Quality,46.4,3.1,Yes,Escalated
7000857,1125438,1,Product Quality,51.9,3.4,Yes,Resolved
7000858,1328830,6,Wrong Item,1.3,1.9,No,Resolved
7000859,1277977,6,Refund Request,34.0,3.5,Yes,Open
7000860,1144928,4,Payment Issue,57.6,3.7,Yes,Escalated
7000861,1260842,3,Delivery Delay,4.8,2.5,Yes,Open
7000862,1227894,6,Other,4.1,4.0,No,Open
7000863,1082862,8,Payment Issue,6.0,1.9,Yes,Escalated
7000864,1310749,7,Refund Request,54.0,4.6,No,Open
7000865,1408408,6,Refund Request,8.0,4.0,Yes,Open
7000866,1196888,2,Other,42.5,1.2,Yes,Escalated
7000867,1075991,8,Product Quality,28.5,1.5,Yes,Open
